ID	SENTENCE	ENTITY_1	ENTITY_1_NAME	ENTITY_1_POS1	ENTITY_1_POS2	ENTITY_2	ENTITY_2_NAME	ENTITY_2_POS1	ENTITY_2_POS2	LABEL
a11431197.s4	We report a case of ranitidine-induced acute interstitial nephritis in a recipient of a cadaveric renal allograft presenting with acute allograft dysfunction within 48 hours of exposure to the drug.	D011899	ranitidine	20	30	D009395	interstitial nephritis	45	67	true
a8170551.s0	Acetazolamide-induced nephrolithiasis: implications for treatment of neuromuscular disorders.	D000086	Acetazolamide	0	13	D053040	nephrolithiasis	22	37	false
a8170551.s0	Acetazolamide-induced nephrolithiasis: implications for treatment of neuromuscular disorders.	D000086	Acetazolamide	0	13	D009468	neuromuscular disorders	69	92	false
a8170551.s3	Three patients on acetazolamide (15%) developed renal calculi.	D000086	acetazolamide	18	31	D007669	renal calculi	48	61	true
a8170551.s6	Nephrolithiasis is a complication of acetazolamide but does not preclude its use.	D000086	acetazolamide	37	50	D053040	Nephrolithiasis	0	15	false
a2476560.s1	Treatment for scabies is usually initiated by general practitioners; most consider lindane (gamma benzene hexachloride) the treatment of choice.	D001556	gamma benzene hexachloride	92	118	D012532	scabies	14	21	false
a2476560.s3	Evidence is accumulating that lindane can be toxic to the central nervous system and may be associated with aplastic anaemia.	D001556	lindane	30	37	D002493	toxic to the central nervous system	45	80	true
a2476560.s3	Evidence is accumulating that lindane can be toxic to the central nervous system and may be associated with aplastic anaemia.	D001556	lindane	30	37	D000741	aplastic anaemia	108	124	true
a19803309.s1	We report an undiagnosed case of myotonia congenita in a 24-year-old previously healthy primigravida, who developed life threatening masseter spasm following a standard dose of intravenous suxamethonium for induction of anaesthesia.	D013390	suxamethonium	189	202	D009224	myotonia congenita	33	51	false
a19803309.s1	We report an undiagnosed case of myotonia congenita in a 24-year-old previously healthy primigravida, who developed life threatening masseter spasm following a standard dose of intravenous suxamethonium for induction of anaesthesia.	D013390	suxamethonium	189	202	D014313	masseter spasm	133	147	true
a18821488.s0	Toxicity in rhesus monkeys following administration of the 8-aminoquinoline 8-[(4-amino-l-methylbutyl)amino]- 5-(l-hexyloxy)-6-methoxy-4-methylquinoline (WR242511).	C080436	8-aminoquinoline	59	75	D064420	Toxicity	0	8	false
a18821488.s0	Toxicity in rhesus monkeys following administration of the 8-aminoquinoline 8-[(4-amino-l-methylbutyl)amino]- 5-(l-hexyloxy)-6-methoxy-4-methylquinoline (WR242511).	C068820	WR242511	154	162	D064420	Toxicity	0	8	false
a18821488.s9	The selected doses of WR242511, which produced significant methemoglobinemia in beagle dogs in earlier studies conducted elsewhere, produced very little MHb (mean < 2.0%) in the rhesus monkey.	C068820	WR242511	22	30	D008708	methemoglobinemia	59	76	false
a18821488.s10	Furthermore, transient hemoglobinuria was noted approximately 60 minutes postinjection of WR242511 (3.5 or 7.0 mg/kg), and 2 lethalities occurred (one IV and one PO) following the 7.0 mg/kg dose.	C068820	WR242511	90	98	D006456	hemoglobinuria	23	37	true
a18821488.s15	It is concluded that WR242511 should not be pursued as a pretreatment for CN poisoning unless the anti-CN characteristics of this compound can be successfully dissociated from those producing undesirable toxicity.	C068820	WR242511	21	29	D011041	poisoning	77	86	false
a18821488.s15	It is concluded that WR242511 should not be pursued as a pretreatment for CN poisoning unless the anti-CN characteristics of this compound can be successfully dissociated from those producing undesirable toxicity.	C068820	WR242511	21	29	D064420	toxicity	204	212	false
a15338796.s0	Tremor side effects of salbutamol, quantified by a laser pointer technique.	D000420	salbutamol	23	33	D014202	Tremor	0	6	true
a15338796.s2	To study tremor side effects of salbutamol an easily applicable, quick and low-priced method is needed.	D000420	salbutamol	32	42	D014202	tremor	9	15	true
a15338796.s7	To determine sensitivity we assessed tremor in 44 patients with obstructive lung disease after administration of cumulative doses of salbutamol.	D000420	salbutamol	133	143	D014202	tremor	37	43	true
a15338796.s7	To determine sensitivity we assessed tremor in 44 patients with obstructive lung disease after administration of cumulative doses of salbutamol.	D000420	salbutamol	133	143	D008173	obstructive lung disease	64	88	false
a15338796.s15	Salbutamol significantly increased tremor severity in patients in a dose-dependent way.	D000420	Salbutamol	0	10	D014202	tremor	35	41	true
a18791946.s0	Severe thrombocytopenia and haemolytic anaemia associated with ciprofloxacin: a case report with fatal outcome.	D002939	ciprofloxacin	63	76	D013921	thrombocytopenia	7	23	true
a18791946.s0	Severe thrombocytopenia and haemolytic anaemia associated with ciprofloxacin: a case report with fatal outcome.	D002939	ciprofloxacin	63	76	D000743	haemolytic anaemia	28	46	true
a18791946.s2	A 30-year old Caucasian man reported with abdominal pain and jaundice after 3-day administration of oral ciprofloxacin for a suspect of urinary tract infection.	D002939	ciprofloxacin	105	118	D015746	abdominal pain	42	56	true
a18791946.s2	A 30-year old Caucasian man reported with abdominal pain and jaundice after 3-day administration of oral ciprofloxacin for a suspect of urinary tract infection.	D002939	ciprofloxacin	105	118	D007565	jaundice	61	69	true
a18791946.s2	A 30-year old Caucasian man reported with abdominal pain and jaundice after 3-day administration of oral ciprofloxacin for a suspect of urinary tract infection.	D002939	ciprofloxacin	105	118	D014552	urinary tract infection	136	159	false
a18791946.s10	This case report shows that ciprofloxacin may precipitate life-threatening thrombocytopenia and haemolytic anaemia, even in the early phases of treatment and without apparent previous exposures.	D002939	ciprofloxacin	28	41	D013921	thrombocytopenia	75	91	true
a18791946.s10	This case report shows that ciprofloxacin may precipitate life-threatening thrombocytopenia and haemolytic anaemia, even in the early phases of treatment and without apparent previous exposures.	D002939	ciprofloxacin	28	41	D000743	haemolytic anaemia	96	114	true
a17344566.s0	Simvastatin-induced bilateral leg compartment syndrome and myonecrosis associated with hypothyroidism.	D019821	Simvastatin	0	11	D003161	compartment syndrome	34	54	true
a17344566.s0	Simvastatin-induced bilateral leg compartment syndrome and myonecrosis associated with hypothyroidism.	D019821	Simvastatin	0	11	D009135	myonecrosis	59	70	false
a17344566.s0	Simvastatin-induced bilateral leg compartment syndrome and myonecrosis associated with hypothyroidism.	D019821	Simvastatin	0	11	D007037	hypothyroidism	87	101	false
a17344566.s1	A 54-year-old hypothyroid male taking thyroxine and simvastatin presented with bilateral leg compartment syndrome and myonecrosis.	D013974	thyroxine	38	47	D007037	hypothyroid	14	25	false
a17344566.s1	A 54-year-old hypothyroid male taking thyroxine and simvastatin presented with bilateral leg compartment syndrome and myonecrosis.	D013974	thyroxine	38	47	D003161	compartment syndrome	93	113	false
a17344566.s1	A 54-year-old hypothyroid male taking thyroxine and simvastatin presented with bilateral leg compartment syndrome and myonecrosis.	D013974	thyroxine	38	47	D009135	myonecrosis	118	129	false
a17344566.s1	A 54-year-old hypothyroid male taking thyroxine and simvastatin presented with bilateral leg compartment syndrome and myonecrosis.	D019821	simvastatin	52	63	D007037	hypothyroid	14	25	false
a17344566.s1	A 54-year-old hypothyroid male taking thyroxine and simvastatin presented with bilateral leg compartment syndrome and myonecrosis.	D019821	simvastatin	52	63	D003161	compartment syndrome	93	113	true
a17344566.s1	A 54-year-old hypothyroid male taking thyroxine and simvastatin presented with bilateral leg compartment syndrome and myonecrosis.	D019821	simvastatin	52	63	D009135	myonecrosis	118	129	false
a12536034.s1	The authors present three patients with de novo absence epilepsy after administration of carbamazepine and vigabatrin.	D002220	carbamazepine	89	102	D004832	absence epilepsy	48	64	true
a12536034.s1	The authors present three patients with de novo absence epilepsy after administration of carbamazepine and vigabatrin.	D020888	vigabatrin	107	117	D004832	absence epilepsy	48	64	true
a12536034.s3	The gamma-aminobutyric acid-transmitted thalamocortical circuitry accounts for a major part of the underlying neurophysiology of the absence epilepsy.	D005680	gamma-aminobutyric acid	4	27	D004832	absence epilepsy	133	149	false
a7234705.s0	Procainamide-induced polymorphous ventricular tachycardia.	D011342	Procainamide	0	12	D017180	ventricular tachycardia	34	57	true
a7234705.s1	Seven cases of procainamide-induced polymorphous ventricular tachycardia are presented.	D011342	procainamide	15	27	D017180	ventricular tachycardia	49	72	true
a7234705.s2	In four patients, polymorphous ventricular tachycardia appeared after intravenous administration of 200 to 400 mg of procainamide for the treatment of sustained ventricular tachycardia.	D011342	procainamide	117	129	D017180	ventricular tachycardia	161	184	true
a7234705.s3	In the remaining three patients, procainamide was administered orally for treatment of chronic premature ventricular contractions or atrial flutter.	D011342	procainamide	33	45	D018879	premature ventricular contractions	95	129	false
a7234705.s3	In the remaining three patients, procainamide was administered orally for treatment of chronic premature ventricular contractions or atrial flutter.	D011342	procainamide	33	45	D001282	atrial flutter	133	147	false
a7234705.s7	In the seventh patient, a permanent ventricular pacemaker was inserted and, despite continuation of procainamide therapy, polymorphous ventricular tachycardia did not reoccur.	D011342	procainamide	100	112	D017180	ventricular tachycardia	135	158	true
a7234705.s8	These seven cases demonstrate that procainamide can produce an acquired prolonged Q-T syndrome with polymorphous ventricular tachycardia.	D011342	procainamide	35	47	D008133	prolonged Q-T syndrome	72	94	false
a7234705.s8	These seven cases demonstrate that procainamide can produce an acquired prolonged Q-T syndrome with polymorphous ventricular tachycardia.	D011342	procainamide	35	47	D017180	ventricular tachycardia	113	136	true
a8955532.s0	Role of activation of bradykinin B2 receptors in disruption of the blood-brain barrier during acute hypertension.	D001920	bradykinin	22	32	D006973	hypertension	100	112	false
a8955532.s2	The goal of this study was to determine the role of synthesis/release of bradykinin to activate B2 receptors in disruption of the blood-brain barrier during acute hypertension.	D001920	bradykinin	73	83	D006973	hypertension	163	175	false
a8955532.s3	Permeability of the blood-brain barrier was quantitated by clearance of fluorescent-labeled dextran before and during phenylephrine-induced acute hypertension in rats treated with vehicle and Hoe-140 (0.1 microM).	D003911	dextran	92	99	D006973	hypertension	146	158	false
a8955532.s3	Permeability of the blood-brain barrier was quantitated by clearance of fluorescent-labeled dextran before and during phenylephrine-induced acute hypertension in rats treated with vehicle and Hoe-140 (0.1 microM).	D010656	phenylephrine	118	131	D006973	hypertension	146	158	true
a8955532.s3	Permeability of the blood-brain barrier was quantitated by clearance of fluorescent-labeled dextran before and during phenylephrine-induced acute hypertension in rats treated with vehicle and Hoe-140 (0.1 microM).	C065679	Hoe-140	192	199	D006973	hypertension	146	158	false
a8955532.s5	These findings suggest that disruption of the blood-brain barrier during acute hypertension is not related to the synthesis/release of bradykinin to activate B2 receptors.	D001920	bradykinin	135	145	D006973	hypertension	79	91	false
